   3.5000000e-03   1.4279916e-13   1.6994284e-03   2.6692808e-02   2.5632695e-01   3.0000000e-01
   3.5500000e-03   8.2844519e-14   1.4724510e-03   2.4661509e-02   2.4736685e-01   2.9000000e-01
   3.6000000e-03   2.2889874e-14   1.2454736e-03   2.2630211e-02   2.3840675e-01   2.8000000e-01
   3.6500000e-03   1.3129816e-14   1.0756357e-03   2.0869205e-02   2.2952863e-01   2.7000000e-01
   3.7000000e-03   3.3697571e-15   9.0579779e-04   1.9108198e-02   2.2065051e-01   2.6000000e-01
   3.7500000e-03   1.9113575e-15   7.7974811e-04   1.7586554e-02   2.1184994e-01   2.5000000e-01
   3.8000000e-03   4.5295800e-16   6.5369842e-04   1.6064909e-02   2.0304936e-01   2.4000000e-01
   3.8500000e-03   2.5408533e-16   5.6090728e-04   1.4753972e-02   1.9432161e-01   2.3000000e-01
   3.9000000e-03   5.5212669e-17   4.6811614e-04   1.3443036e-02   1.8559385e-01   2.2000000e-01
   3.9500000e-03   3.0632902e-17   4.0036146e-04   1.2316382e-02   1.7693390e-01   2.1000000e-01
   4.0000000e-03   6.0531343e-18   3.3260678e-04   1.1189728e-02   1.6827394e-01   2.0000000e-01
   4.0500000e-03   3.3220490e-18   2.8353078e-04   1.0223082e-02   1.5967649e-01   1.9000000e-01
   4.1000000e-03   5.9096370e-19   2.3445479e-04   9.2564350e-03   1.5107905e-01   1.8000000e-01
   4.1500000e-03   3.2085637e-19   1.9918794e-04   8.4275524e-03   1.4253859e-01   1.7000000e-01
   4.2000000e-03   5.0749032e-20   1.6392110e-04   7.5986698e-03   1.3399812e-01   1.6000000e-01
   4.2500000e-03   2.7261437e-20   1.3876771e-04   6.8872008e-03   1.2550888e-01   1.5000000e-01
   4.3000000e-03   3.7738430e-21   1.1361432e-04   6.1757317e-03   1.1701965e-01   1.4000000e-01
   4.3500000e-03   2.0059595e-21   9.5793261e-05   5.5630545e-03   1.0857568e-01   1.3000000e-01
   4.4000000e-03   2.3807608e-22   7.7972203e-05   4.9503772e-03   1.0013172e-01   1.2000000e-01
   4.4500000e-03   1.2523245e-22   6.5405577e-05   4.4194162e-03   9.1726889e-02   1.1000000e-01
   4.5000000e-03   1.2388827e-23   5.2838951e-05   3.8884551e-03   8.3322063e-02   9.9999999e-02
   4.5500000e-03   6.4496889e-24   4.3981470e-05   3.4234836e-03   7.4950090e-02   9.0000000e-02
   4.6000000e-03   5.1055078e-25   3.5123989e-05   2.9585122e-03   6.6578116e-02   8.0000000e-02
   4.6500000e-03   2.6308669e-25   2.8826053e-05   2.5449435e-03   5.8232582e-02   7.0000000e-02
   4.7000000e-03   1.5622601e-26   2.2528117e-05   2.1313749e-03   4.9887047e-02   6.0000000e-02
   4.7500000e-03   7.9690729e-27   1.7925941e-05   1.7555439e-03   4.1561432e-02   5.0000000e-02
   4.8000000e-03   3.1554436e-28   1.3323765e-05   1.3797129e-03   3.3235817e-02   4.0000000e-02
   4.8500000e-03   1.5934990e-28   9.7503926e-06   1.0286509e-03   2.4923525e-02   3.0000000e-02
   4.9000000e-03   3.1554436e-30   6.1770200e-06   6.7758898e-04   1.6611233e-02   2.0000000e-02
   4.9500000e-03   1.5777218e-30   3.0885100e-06   3.3879449e-04   8.3056167e-03   9.9999999e-03
   5.0000000e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
