   1.5473575e-01   1.7132044e+00  -8.5656292e-01
   1.5545584e-01   1.7121757e+00  -8.5615087e-01
   1.5617593e-01   1.7107300e+00  -8.5532134e-01
   1.5689603e-01   1.7093379e+00  -8.5454495e-01
   1.5761612e-01   1.7083197e+00  -8.5414204e-01
   1.5833621e-01   1.7071825e+00  -8.5361978e-01
   1.5905631e-01   1.7058571e+00  -8.5290879e-01
   1.5977640e-01   1.7045564e+00  -8.5222210e-01
   1.6065635e-01   1.7032555e+00  -8.5167080e-01
   1.6153631e-01   1.7018264e+00  -8.5099078e-01
   1.6241626e-01   1.7001330e+00  -8.5004571e-01
   1.6329621e-01   1.6985142e+00  -8.4917462e-01
   1.6429303e-01   1.6973510e+00  -8.4885762e-01
   1.6528985e-01   1.6958195e+00  -8.4817156e-01
   1.6628667e-01   1.6934579e+00  -8.4665449e-01
   1.6728349e-01   1.6913872e+00  -8.4542743e-01
   1.6818501e-01   1.6909104e+00  -8.4571296e-01
   1.6908652e-01   1.6897416e+00  -8.4530575e-01
   1.6998803e-01   1.6871181e+00  -8.4344322e-01
   1.7088954e-01   1.6849194e+00  -8.4200472e-01
   1.7161541e-01   1.6844938e+00  -8.4219070e-01
   1.7234127e-01   1.6836162e+00  -8.4192433e-01
   1.7306714e-01   1.6820154e+00  -8.4093425e-01
   1.7379301e-01   1.6805119e+00  -8.4004109e-01
   1.7446864e-01   1.6796877e+00  -8.3978452e-01
   1.7514428e-01   1.6786979e+00  -8.3936200e-01
   1.7581991e-01   1.6774724e+00  -8.3870340e-01
   1.7649555e-01   1.6762631e+00  -8.3806060e-01
   1.7728884e-01   1.6750997e+00  -8.3756191e-01
   1.7808213e-01   1.6738365e+00  -8.3696283e-01
   1.7887542e-01   1.6723904e+00  -8.3618032e-01
   1.7966870e-01   1.6709831e+00  -8.3543614e-01
   1.8063363e-01   1.6696730e+00  -8.3493186e-01
   1.8159855e-01   1.6681571e+00  -8.3422105e-01
   1.8256347e-01   1.6661851e+00  -8.3305329e-01
   1.8352839e-01   1.6643656e+00  -8.3203731e-01
   1.8450728e-01   1.6635876e+00  -8.3207370e-01
   1.8548617e-01   1.6622220e+00  -8.3152169e-01
   1.8646506e-01   1.6595459e+00  -8.2965833e-01
   1.8744395e-01   1.6573146e+00  -8.2823899e-01
   1.8824821e-01   1.6570102e+00  -8.2860113e-01
   1.8905246e-01   1.6560752e+00  -8.2833210e-01
   1.8985672e-01   1.6539689e+00  -8.2689125e-01
   1.9066097e-01   1.6521164e+00  -8.2570370e-01
   1.9133453e-01   1.6515129e+00  -8.2565667e-01
   1.9200809e-01   1.6506386e+00  -8.2533837e-01
   1.9268166e-01   1.6493807e+00  -8.2463622e-01
   1.9335522e-01   1.6481474e+00  -8.2395829e-01
   1.9407078e-01   1.6471626e+00  -8.2356298e-01
   1.9478635e-01   1.6460696e+00  -8.2305910e-01
   1.9550191e-01   1.6448070e+00  -8.2238528e-01
   1.9621748e-01   1.6435659e+00  -8.2173238e-01
   1.9710449e-01   1.6422936e+00  -8.2118880e-01
   1.9799150e-01   1.6409014e+00  -8.2052457e-01
   1.9887851e-01   1.6392595e+00  -8.1961002e-01
   1.9976552e-01   1.6376894e+00  -8.1876660e-01
   2.0077460e-01   1.6365713e+00  -8.1847449e-01
   2.0178367e-01   1.6350796e+00  -8.1780785e-01
   2.0279275e-01   1.6327402e+00  -8.1629276e-01
   2.0380183e-01   1.6307033e+00  -8.1507927e-01
   2.0451893e-01   1.6299950e+00  -8.1495566e-01
   2.0523603e-01   1.6290284e+00  -8.1457332e-01
   2.0595313e-01   1.6276561e+00  -8.1378487e-01
   2.0667023e-01   1.6263344e+00  -8.1304658e-01
   2.0738733e-01   1.6253726e+00  -8.1266776e-01
   2.0810442e-01   1.6242968e+00  -8.1217460e-01
   2.0882152e-01   1.6230419e+00  -8.1150182e-01
   2.0953862e-01   1.6218098e+00  -8.1085149e-01
   2.1041525e-01   1.6205743e+00  -8.1032661e-01
   2.1129187e-01   1.6192193e+00  -8.0968152e-01
   2.1216850e-01   1.6176182e+00  -8.0878980e-01
   2.1304512e-01   1.6160860e+00  -8.0796635e-01
   2.1404256e-01   1.6149682e+00  -8.0765419e-01
   2.1504000e-01   1.6135070e+00  -8.0699780e-01
   2.1603744e-01   1.6112712e+00  -8.0556604e-01
   2.1703488e-01   1.6093070e+00  -8.0440515e-01
   2.1794050e-01   1.6088481e+00  -8.0467483e-01
   2.1884613e-01   1.6077281e+00  -8.0428274e-01
   2.1975175e-01   1.6052130e+00  -8.0249497e-01
   2.2065738e-01   1.6031091e+00  -8.0111767e-01
   2.2138548e-01   1.6027144e+00  -8.0130672e-01
   2.2211358e-01   1.6018808e+00  -8.0105642e-01
   2.2284167e-01   1.6003413e+00  -8.0009975e-01
   2.2356977e-01   1.5988987e+00  -7.9923959e-01
   2.2424384e-01   1.5981230e+00  -7.9900271e-01
   2.2491792e-01   1.5971868e+00  -7.9860506e-01
   2.2559199e-01   1.5960232e+00  -7.9797959e-01
   2.2626606e-01   1.5948747e+00  -7.9736882e-01
   2.2705556e-01   1.5937735e+00  -7.9689704e-01
   2.2784507e-01   1.5925779e+00  -7.9633027e-01
   2.2863457e-01   1.5912103e+00  -7.9559105e-01
   2.2942407e-01   1.5898786e+00  -7.9488725e-01
   2.3038685e-01   1.5886286e+00  -7.9440227e-01
   2.3134964e-01   1.5871877e+00  -7.9372574e-01
   2.3231242e-01   1.5853244e+00  -7.9262595e-01
   2.3327520e-01   1.5836018e+00  -7.9166624e-01
   2.3425708e-01   1.5828474e+00  -7.9168899e-01
   2.3523897e-01   1.5815396e+00  -7.9115761e-01
   2.3622085e-01   1.5789954e+00  -7.8938913e-01
   2.3720274e-01   1.5768729e+00  -7.8804160e-01
   2.3801094e-01   1.5765872e+00  -7.8839315e-01
   2.3881913e-01   1.5756932e+00  -7.8813586e-01
   2.3962733e-01   1.5736621e+00  -7.8674106e-01
   2.4043553e-01   1.5718815e+00  -7.8559616e-01
   2.4110960e-01   1.5713179e+00  -7.8556240e-01
   2.4178367e-01   1.5704903e+00  -7.8526430e-01
   2.4245775e-01   1.5692886e+00  -7.8459167e-01
   2.4313182e-01   1.5681111e+00  -7.8394295e-01
   2.4384425e-01   1.5671813e+00  -7.8357163e-01
   2.4455667e-01   1.5661477e+00  -7.8309608e-01
   2.4526910e-01   1.5649525e+00  -7.8245854e-01
   2.4598152e-01   1.5637770e+00  -7.8184029e-01
   2.4686474e-01   1.5625695e+00  -7.8132310e-01
   2.4774795e-01   1.5612500e+00  -7.8069336e-01
   2.4863116e-01   1.5596986e+00  -7.7983100e-01
   2.4951437e-01   1.5582132e+00  -7.7903415e-01
   2.5052382e-01   1.5571374e+00  -7.7874443e-01
   2.5153326e-01   1.5557140e+00  -7.7810637e-01
   2.5254271e-01   1.5535021e+00  -7.7667908e-01
   2.5355215e-01   1.5515718e+00  -7.7553252e-01
   2.5427186e-01   1.5508885e+00  -7.7540758e-01
   2.5499156e-01   1.5499618e+00  -7.7503872e-01
   2.5571126e-01   1.5486503e+00  -7.7428479e-01
   2.5643096e-01   1.5473881e+00  -7.7357968e-01
   2.5715067e-01   1.5464703e+00  -7.7321858e-01
   2.5787037e-01   1.5454430e+00  -7.7274761e-01
   2.5859007e-01   1.5442425e+00  -7.7210304e-01
   2.5930977e-01   1.5430647e+00  -7.7148073e-01
   2.6018650e-01   1.5418919e+00  -7.7098412e-01
   2.6106324e-01   1.5406035e+00  -7.7037127e-01
   2.6193997e-01   1.5390771e+00  -7.6951989e-01
   2.6281670e-01   1.5376173e+00  -7.6873453e-01
   2.6381101e-01   1.5365587e+00  -7.6844001e-01
   2.6480531e-01   1.5351738e+00  -7.6781843e-01
   2.6579961e-01   1.5330541e+00  -7.6646136e-01
   2.6679391e-01   1.5311909e+00  -7.6535997e-01
   2.6769711e-01   1.5307430e+00  -7.6560345e-01
   2.6860031e-01   1.5296769e+00  -7.6522819e-01
   2.6950351e-01   1.5273096e+00  -7.6355099e-01
   2.7040670e-01   1.5253237e+00  -7.6225461e-01
   2.7113569e-01   1.5249345e+00  -7.6242148e-01
   2.7186467e-01   1.5241343e+00  -7.6217693e-01
   2.7259365e-01   1.5226718e+00  -7.6126967e-01
   2.7332263e-01   1.5213009e+00  -7.6045367e-01
   2.7399934e-01   1.5205576e+00  -7.6022499e-01
   2.7467606e-01   1.5196618e+00  -7.5984353e-01
   2.7535278e-01   1.5185483e+00  -7.5924411e-01
   2.7602949e-01   1.5174502e+00  -7.5865962e-01
   2.7682074e-01   1.5164016e+00  -7.5821121e-01
   2.7761199e-01   1.5152619e+00  -7.5767118e-01
   2.7840325e-01   1.5139559e+00  -7.5696435e-01
   2.7919450e-01   1.5126848e+00  -7.5629205e-01
   2.8015617e-01   1.5115002e+00  -7.5583448e-01
   2.8111784e-01   1.5101321e+00  -7.5519269e-01
   2.8207951e-01   1.5083579e+00  -7.5414416e-01
   2.8304118e-01   1.5067187e+00  -7.5322998e-01
   2.8401995e-01   1.5060007e+00  -7.5324907e-01
   2.8499871e-01   1.5047604e+00  -7.5274518e-01
   2.8597747e-01   1.5023554e+00  -7.5107585e-01
   2.8695623e-01   1.5003456e+00  -7.4980106e-01
   2.8776335e-01   1.5000609e+00  -7.5012184e-01
   2.8857047e-01   1.4992068e+00  -7.4987282e-01
   2.8937758e-01   1.4972905e+00  -7.4856104e-01
   2.9018470e-01   1.4956071e+00  -7.4748172e-01
   2.9086035e-01   1.4950624e+00  -7.4744237e-01
   2.9153600e-01   1.4942693e+00  -7.4715423e-01
   2.9221165e-01   1.4931227e+00  -7.4651222e-01
   2.9288731e-01   1.4919999e+00  -7.4589365e-01
   2.9360214e-01   1.4911119e+00  -7.4553883e-01
   2.9431697e-01   1.4901247e+00  -7.4508441e-01
   2.9503180e-01   1.4889823e+00  -7.4447435e-01
   2.9574664e-01   1.4878592e+00  -7.4388331e-01
   2.9663079e-01   1.4867113e+00  -7.4339290e-01
   2.9751494e-01   1.4854553e+00  -7.4279379e-01
   2.9839908e-01   1.4839749e+00  -7.4196979e-01
   2.9928323e-01   1.4825587e+00  -7.4120925e-01
   3.0029055e-01   1.4815406e+00  -7.4093764e-01
   3.0129787e-01   1.4801906e+00  -7.4033321e-01
   3.0230518e-01   1.4780879e+00  -7.3897547e-01
   3.0331250e-01   1.4762531e+00  -7.3788483e-01
   3.0403217e-01   1.4756042e+00  -7.3776707e-01
   3.0475184e-01   1.4747230e+00  -7.3741663e-01
   3.0547151e-01   1.4734748e+00  -7.3669887e-01
   3.0619118e-01   1.4722735e+00  -7.3602767e-01
   3.0691084e-01   1.4714008e+00  -7.3568457e-01
   3.0763051e-01   1.4704236e+00  -7.3523669e-01
   3.0835018e-01   1.4692813e+00  -7.3462325e-01
   3.0906985e-01   1.4681605e+00  -7.3403103e-01
   3.0994615e-01   1.4670453e+00  -7.3355888e-01
   3.1082244e-01   1.4658201e+00  -7.3297614e-01
   3.1169873e-01   1.4643687e+00  -7.3216659e-01
   3.1257503e-01   1.4629805e+00  -7.3141977e-01
   3.1356896e-01   1.4619726e+00  -7.3113859e-01
   3.1456290e-01   1.4606551e+00  -7.3054715e-01
   3.1555683e-01   1.4586407e+00  -7.2925807e-01
   3.1655076e-01   1.4568694e+00  -7.2821139e-01
   3.1745417e-01   1.4564411e+00  -7.2844102e-01
   3.1835758e-01   1.4554258e+00  -7.2808310e-01
   3.1926099e-01   1.4531745e+00  -7.2648864e-01
   3.2016440e-01   1.4512857e+00  -7.2525605e-01
   3.2089382e-01   1.4509148e+00  -7.2541453e-01
   3.2162323e-01   1.4501527e+00  -7.2518137e-01
   3.2235265e-01   1.4487594e+00  -7.2431673e-01
   3.2308206e-01   1.4474538e+00  -7.2353938e-01
   3.2375895e-01   1.4467469e+00  -7.2332226e-01
   3.2443583e-01   1.4458945e+00  -7.2295943e-01
   3.2511271e-01   1.4448346e+00  -7.2238865e-01
   3.2578960e-01   1.4437892e+00  -7.2183217e-01
   3.2658058e-01   1.4427922e+00  -7.2140592e-01
   3.2737157e-01   1.4417083e+00  -7.2089240e-01
   3.2816255e-01   1.4404660e+00  -7.2022006e-01
   3.2895354e-01   1.4392570e+00  -7.1958056e-01
   3.2991475e-01   1.4381301e+00  -7.1914509e-01
   3.3087597e-01   1.4368289e+00  -7.1853469e-01
   3.3183719e-01   1.4351423e+00  -7.1753816e-01
   3.3279841e-01   1.4335838e+00  -7.1666906e-01
   3.3377713e-01   1.4328988e+00  -7.1668542e-01
   3.3475585e-01   1.4317182e+00  -7.1620547e-01
   3.3573457e-01   1.4294323e+00  -7.1461952e-01
   3.3671329e-01   1.4275215e+00  -7.1340798e-01
   3.3752079e-01   1.4272493e+00  -7.1371217e-01
   3.3832829e-01   1.4264357e+00  -7.1347449e-01
   3.3913579e-01   1.4246112e+00  -7.1222554e-01
   3.3994329e-01   1.4230088e+00  -7.1119813e-01
   3.4061925e-01   1.4224908e+00  -7.1116105e-01
   3.4129520e-01   1.4217359e+00  -7.1088687e-01
   3.4197115e-01   1.4206439e+00  -7.1027517e-01
   3.4264710e-01   1.4195747e+00  -7.0968597e-01
   3.4336185e-01   1.4187302e+00  -7.0934876e-01
   3.4407661e-01   1.4177912e+00  -7.0891662e-01
   3.4479136e-01   1.4167043e+00  -7.0833614e-01
   3.4550611e-01   1.4156358e+00  -7.0777376e-01
   3.4638987e-01   1.4145441e+00  -7.0730740e-01
   3.4727363e-01   1.4133496e+00  -7.0673765e-01
   3.4815739e-01   1.4119419e+00  -7.0595414e-01
   3.4904115e-01   1.4105950e+00  -7.0523089e-01
   3.5004821e-01   1.4096257e+00  -7.0497156e-01
   3.5105527e-01   1.4083412e+00  -7.0439638e-01
   3.5206232e-01   1.4063426e+00  -7.0310634e-01
   3.5306938e-01   1.4045981e+00  -7.0206967e-01
   3.5378940e-01   1.4039797e+00  -7.0195687e-01
   3.5450943e-01   1.4031404e+00  -7.0162288e-01
   3.5522945e-01   1.4019520e+00  -7.0093944e-01
   3.5594948e-01   1.4008085e+00  -7.0030044e-01
   3.5666950e-01   1.3999778e+00  -6.9997398e-01
   3.5738953e-01   1.3990476e+00  -6.9954765e-01
   3.5810955e-01   1.3979599e+00  -6.9896340e-01
   3.5882957e-01   1.3968929e+00  -6.9839947e-01
   3.5970582e-01   1.3958322e+00  -6.9795064e-01
   3.6058206e-01   1.3946667e+00  -6.9739635e-01
   3.6145831e-01   1.3932854e+00  -6.9662581e-01
   3.6233455e-01   1.3919645e+00  -6.9591505e-01
   3.6332799e-01   1.3910060e+00  -6.9564770e-01
   3.6432144e-01   1.3897532e+00  -6.9508533e-01
   3.6531488e-01   1.3878379e+00  -6.9385978e-01
   3.6630832e-01   1.3861535e+00  -6.9286447e-01
   3.6721143e-01   1.3857442e+00  -6.9308104e-01
